Time,DT9857E-16(00).Ain 1,DT9857E-16(00).Ain 2,DT9857E-16(00).Ain 3,DT9857E-16(00).Ain 4,DT9857E-16(00).Ain 5,,,QuickDAQ DATA
17.305,-0.004425049,-0.008794069,-0.004643202,-0.004168749,-0.003783703,,,
17.31,-0.003532171,-0.00723958,-0.004220009,-0.002771616,-0.001454353,,,
17.315,-0.002013445,-0.005966425,-0.004216433,-0.001693964,3.33E-04,,,
17.32,-0.001603365,-0.005025864,-0.005972385,-0.0012362,0.001046658,,,
17.325,-0.001376867,-0.003728867,-0.00803113,2.01E-04,8.98E-04,,,
17.33,-0.001623631,-0.00164628,-0.009279251,0.002272129,0.001240969,,,
17.335,-9.79E-04,-2.86E-05,-0.008397102,0.004789829,0.002169609,,,
17.34,8.15E-04,9.23E-04,-0.006039143,0.005608797,0.002522469,,,
17.345,0.001784563,0.00133872,-0.002645254,0.004922152,0.001642704,,,
17.35,0.002156496,4.21E-04,0.001468658,0.003985167,0.001758337,,,
17.355,0.002746582,-0.001224279,0.005511046,0.003064871,0.002827644,,,
17.36,0.004247427,-0.001155138,0.00860095,0.003300905,0.002772808,,,
17.365,0.005702972,1.68E-04,0.010674,0.004043579,0.001096726,,,
17.37,0.005224943,0.002527237,0.011197329,0.004392862,-9.26E-04,,,
17.375,0.002957583,0.004329681,0.01044631,0.004919767,-0.002275705,,,
17.38,7.21E-04,0.00521183,0.009316206,0.006306171,-0.002988577,,,
17.385,-0.002334118,0.006979704,0.008943081,0.006943941,-0.002373457,,,
17.39,-0.003657341,0.008023977,0.009834766,0.007311106,-7.15E-05,,,
17.395,-0.004196167,0.009479523,0.012668371,0.007866621,0.002708435,,,
17.4,-0.003619194,0.011066198,0.014373064,0.007380247,0.005948544,,,
17.405,-0.002731085,0.011686087,0.015370846,0.005059242,0.005526543,,,
17.41,-8.68E-04,0.010917187,0.014877319,0.002111197,0.003159046,,,
17.415,0.001628399,0.011789799,0.014330149,0.001077652,0.001124144,,,
17.42,0.003736019,0.013327599,0.014023781,0.001413822,-0.001337528,,,
17.425,0.005625486,0.013501644,0.015890598,0.00261426,-0.003106594,,,
17.43,0.006526709,0.012359619,0.01765132,0.002797842,-0.004228354,,,
17.435,0.006000996,0.01113534,0.01798749,0.002578497,-0.00448823,,,
17.44,0.005731583,0.010781288,0.016357899,0.002529621,-0.004155636,,,
17.445,0.005805492,0.011234283,0.014214516,0.001767874,-0.003196001,,,
17.45,0.003882647,0.012830496,0.012199879,0.001291037,-0.002673864,,,
17.455,0.002346039,0.014592409,0.010684729,0.002205372,-0.002094507,,,
17.46,0.003453493,0.015039444,0.008854866,0.004333258,9.72E-04,,,
17.465,0.005387068,0.014467239,0.006256104,0.005811453,0.003055334,,,
17.47,0.007282496,0.012995005,0.003888607,0.004489422,0.00413537,,,
17.475,0.009311438,0.010559559,0.002471209,0.003029108,0.004991293,,,
17.48,0.011019707,0.008256435,0.002509356,0.003997088,0.005209446,,,
17.485,0.011138916,0.006839037,0.002932549,0.005860329,0.003684759,,,
17.49,0.008689165,0.00694871,0.003188849,0.006843805,0.001444817,,,
17.495,0.004974604,0.005829334,0.002465248,0.006372929,-0.001012087,,,
17.5,0.001690388,0.003525019,0.001574755,0.005482435,-0.002213717,,,
17.505,0.001615286,9.33E-04,0.00143528,0.004031658,-0.001641512,,,
17.51,0.001195669,-0.001193285,0.00141263,0.002757311,-4.22E-04,,,
17.515,-5.72E-05,-0.002236366,0.001380444,0.001751185,6.08E-05,,,
17.52,-0.001357794,-0.002336502,0.001263619,0.001175404,1.76E-04,,,
17.525,-0.002398491,-0.001513958,0.001404285,8.62E-04,0.001572371,,,
17.53,-0.004760027,-0.002449751,3.80E-04,6.23E-04,0.001815558,,,
17.535,-0.008516312,-0.003325939,-0.001038313,-1.74E-04,0.00227809,,,
17.54,-0.010328293,-0.00498414,-0.002135038,-0.00161171,0.002068281,,,
17.545,-0.00921607,-0.006399155,-0.002237558,-0.003201962,5.75E-04,,,
17.55,-0.008751154,-0.007565022,-7.84E-04,-0.005989075,-0.001761913,,,
17.555,-0.009821653,-0.007916689,0.001263619,-0.008285046,-0.0041008,,,
17.56,-0.008356571,-0.008696318,0.001895428,-0.009704828,-0.005704165,,,
17.565,-0.004791021,-0.010079145,3.46E-05,-0.009052753,-0.005919933,,,
17.57,-0.002253056,-0.010612011,-0.002015829,-0.008239746,-0.005601645,,,
17.575,-0.002818108,-0.01044631,-0.003710985,-0.007292032,-0.005853176,,,
17.58,-0.005202293,-0.01128912,-0.005922318,-0.00565052,-0.005391836,,,
17.585,-0.006781817,-0.011116266,-0.009422302,-0.005198717,-0.003395081,,,
17.59,-0.005816221,-0.009872913,-0.012849569,-0.004680157,-0.0015378,,,
17.595,-0.005354881,-0.008827448,-0.014511347,-0.005637407,-4.88E-04,,,
17.6,-0.005745888,-0.007178783,-0.015106201,-0.00726223,1.29E-04,,,
17.605,-0.005381107,-0.007228851,-0.015368462,-0.005786419,7.70E-04,,,
17.61,-0.005387068,-0.007251501,-0.015771389,-0.005158186,0.002092123,,,
17.615,-0.00287056,-0.007680655,-0.01536727,-0.005353689,0.002993345,,,
17.62,-0.001983643,-0.009704828,-0.015113354,-0.005874634,0.00120759,,,
17.625,-0.001931191,-0.011472702,-0.014698505,-0.007147789,-5.66E-04,,,
17.63,3.40E-04,-0.012676716,-0.013102293,-0.007722378,-0.003412962,,,
17.635,0.003025532,-0.013566017,-0.011096001,-0.008091927,-0.005249977,,,
17.64,0.002163649,-0.013241768,-0.009126663,-0.008819103,-0.004802942,,,
17.645,-0.00166297,-0.01319766,-0.010277033,-0.007002354,-0.002242327,,,
17.65,-0.006080866,-0.011336803,-0.013049841,-0.00493288,8.32E-04,,,
17.655,-0.00800848,-0.00919342,-0.015096664,-0.004720688,0.002779961,,,
17.66,-0.00803709,-0.007258654,-0.014439821,-0.004689694,0.001749992,,,
17.665,-0.006121397,-0.005223751,-0.012582541,-0.005135536,-1.34E-04,,,
17.67,-0.003727675,-0.004987717,-0.010498762,-0.005021095,-0.002090931,,,
17.675,-0.001577139,-0.004690886,-0.0086689,-0.005891323,-0.003801584,,,
17.68,-4.16E-04,-0.00379324,-0.007703304,-0.007765293,-0.004935265,,,
17.685,-0.001480579,-0.003900528,-0.004341602,-0.00823617,-0.005853176,,,
17.69,-0.00300765,-0.005254746,-0.001382828,-0.008392334,-0.005772114,,,
17.695,-0.003527403,-0.006170273,2.22E-04,-0.008916855,-0.004559755,,,
17.7,-0.003473759,-0.004708767,0.001367331,-0.010488033,-0.003293753,,,
17.705,-0.003474951,-0.001819134,0.001518726,-0.010781288,-0.003073216,,,
17.71,-0.002338886,1.76E-04,0.002622604,-0.010107756,-0.00369668,,,
17.715,-0.002285242,0.001704693,0.002803803,-0.007925034,-0.003856421,,,
17.72,-4.95E-04,0.004407167,0.002450943,-0.005426407,-0.003685951,,,
17.725,8.50E-04,0.006648302,0.002375841,-0.002373457,-0.002759695,,,
17.73,3.66E-04,0.008149147,0.001190901,-1.68E-04,-0.001881123,,,
17.735,-3.79E-04,0.008217096,3.77E-04,9.18E-05,-6.03E-04,,,
17.74,-9.41E-04,0.006891489,2.71E-04,-0.001407862,5.57E-04,,,
17.745,0.001337528,0.00698328,0.001683235,-0.002763271,0.001735687,,,
17.75,0.002590418,0.007039309,0.0050354,-6.46E-04,0.002799034,,,
17.755,0.004603863,0.006346703,0.008699894,0.004624128,0.00357151,,,
17.76,0.007705689,0.005283356,0.010575056,0.009100437,0.003160238,,,
17.765,0.01134634,0.00520587,0.011062622,0.010635853,0.001285076,,,
17.77,0.010406971,0.007219315,0.009667873,0.010498762,-4.28E-04,,,
17.775,0.006905794,0.007555485,0.008540154,0.011427403,-0.001291037,,,
17.78,0.004329681,0.006645918,0.008593798,0.012910366,4.17E-05,,,
17.785,0.003262758,0.00721097,0.009965897,0.014189482,0.002701283,,,
17.79,0.001511574,0.007609129,0.011401177,0.014891625,0.006000996,,,
17.795,-6.90E-04,0.00737071,0.012699366,0.014133453,0.008490086,,,
17.8,-4.92E-04,0.006263256,0.013687611,0.013279915,0.009170771,,,
17.805,3.53E-04,0.005273819,0.014059544,0.013545752,0.008239746,,,
17.81,0.001345873,0.006560087,0.014557838,0.012509823,0.005645752,,,
17.815,0.001770258,0.008345842,0.016328096,0.011478663,0.001726151,,,
17.82,0.001106262,0.008820295,0.017390251,0.011153221,-0.002235174,,,
17.825,0.001232624,0.007340908,0.017219782,0.009967089,-0.004301071,,,
17.83,0.001471043,0.005537272,0.016710758,0.007760525,-0.004085302,,,
17.835,9.78E-04,0.006396771,0.015896559,0.005455017,-0.002881289,,,
17.84,-0.001367331,0.007241964,0.016379356,0.003838539,-0.001091957,,,
17.845,-0.003448725,0.008304119,0.016789436,0.003124476,0.001254082,,,
17.85,-0.004475117,0.008665323,0.01583457,0.002547503,0.002305508,,,
17.855,-0.002602339,0.00770092,0.012735128,0.002093315,0.002444983,,,
17.86,-0.001343489,0.006103516,0.008636713,3.09E-04,0.001622438,,,
17.865,-1.53E-04,0.005892515,0.005812645,-9.63E-04,8.11E-04,,,
17.87,0.001534224,0.007016659,0.004657507,-8.24E-04,-2.10E-04,,,
17.875,0.002412796,0.009235144,0.00362277,-0.001565218,-0.001734495,,,
17.88,0.00187397,0.009175539,0.001835823,-0.002850294,-0.003618002,,,
17.885,0.001654625,0.005992651,2.38E-04,-0.003601313,-0.003775358,,,
17.89,0.002894402,0.00249505,-0.002171993,-0.003192425,-0.002518892,,,
17.895,0.004148483,-2.83E-04,-0.004090071,-0.004502535,-5.38E-04,,,
17.9,0.004255772,-7.76E-04,-0.003688335,-0.004688501,-1.79E-04,,,
17.905,0.003635883,-0.002092123,-0.001087189,-0.002883673,-0.001280308,,,
17.91,0.003607273,-0.002839565,-8.77E-04,-7.27E-04,-0.003145933,,,
17.915,0.00420928,-0.003494024,-0.004653931,-0.001003742,-0.003908873,,,
17.92,0.005463362,-0.003361702,-0.010771751,-0.003546476,-0.002900362,,,
17.925,0.004262924,-0.003846884,-0.015410185,-0.006189346,-0.001021624,,,
17.93,9.87E-04,-0.005054474,-0.016846657,-0.007555485,0.002007484,,,
17.935,-0.002391338,-0.0055933,-0.016202927,-0.00662446,0.003479719,,,
17.94,-0.006117821,-0.005533695,-0.013916493,-0.006740093,0.003293753,,,
17.945,-0.007619858,-0.005140305,-0.010231733,-0.00772357,6.78E-04,,,
17.95,-0.005741119,-0.006631613,-0.009120703,-0.00775218,-0.003710985,,,
17.955,-0.001761913,-0.00923872,-0.010441542,-0.007760525,-0.006332398,,,
17.96,1.06E-04,-0.01205802,-0.011177063,-0.009521246,-0.00598073,,,
17.965,-0.001174212,-0.011980534,-0.010225773,-0.011453629,-0.005674362,,,
17.97,-0.003795624,-0.010817051,-0.008624792,-0.011920929,-0.004732609,,,
17.975,-0.005110502,-0.010575056,-0.008927584,-0.011587143,-0.003324747,,,
17.98,-0.005488396,-0.010327101,-0.013198853,-0.012037754,-0.001960993,,,
17.985,-0.006465912,-0.010415316,-0.016386509,-0.013326407,-0.002201796,,,
17.99,-0.008790493,-0.012147427,-0.013509989,-0.012352467,-0.003846884,,,
17.995,-0.010399818,-0.011914969,-0.008423328,-0.010342598,-0.004290342,,,
18,-0.011628866,-0.011478663,-0.004979372,-0.008040667,-0.003476143,,,
18.005,-0.012193918,-0.011883974,-0.006295443,-0.007653236,-0.002015829,,,
18.01,-0.011703968,-0.011738539,-0.007874966,-0.008872747,-0.001317263,,,
18.015,-0.010589361,-0.011304617,-0.007519722,-0.008833408,-0.001610518,,,
18.02,-0.00756979,-0.011711121,-0.006765127,-0.007762909,-0.002279282,,,
18.025,-0.004832745,-0.012075901,-0.005413294,-0.005784035,-0.003738403,,,
18.03,-0.004227161,-0.012975931,-0.00451684,-0.003339052,-0.004296303,,,
18.035,-0.005227327,-0.013961792,-0.002228022,-6.01E-04,-0.003221035,,,
18.04,-0.006399155,-0.014921427,-0.001534224,0.00202179,-9.02E-04,,,
18.045,-0.006263256,-0.015294552,-0.003985167,0.003688335,0.00151515,,,
18.05,-0.005283356,-0.011866093,-0.007402897,0.004349947,0.002467632,,,
18.055,-0.00457406,-0.008268356,-0.009200573,0.004149675,0.003237724,,,
18.06,-0.00403285,-0.004216433,-0.00823617,0.004537106,0.004137754,,,
18.065,-0.002744198,-8.50E-04,-0.007553101,0.005213022,0.00523448,,,
18.07,-1.26E-04,-2.73E-04,-0.006809235,0.005260706,0.004367828,,,
18.075,0.001717806,-0.002304316,-0.005967617,0.004085302,0.001497269,,,
18.08,0.002298355,-0.003415346,-0.003790855,0.002828836,-4.59E-04,,,
18.085,0.003000498,-0.003225803,-5.42E-04,0.003197193,-0.001608133,,,
18.09,0.003092289,-6.68E-04,0.002983809,0.002179146,-8.17E-04,,,
18.095,0.002378225,0.001815558,0.004855394,-8.95E-04,-6.47E-04,,,
18.1,0.002094507,0.004270077,0.006817579,-0.004075766,-3.77E-04,,,
18.105,0.002394915,0.006520748,0.006635189,-0.005300045,-3.67E-04,,,
18.11,0.003492832,0.008248091,0.004971027,-0.005095005,-0.001055002,,,
18.115,0.005041361,0.010092259,0.003755093,-0.006253719,-0.002291203,,,
18.12,0.004894733,0.010914803,0.004941225,-0.00759244,-0.004354715,,,
18.125,0.004639626,0.010596514,0.008642674,-0.005968809,-0.005637407,,,
18.13,0.002925396,0.010855198,0.010460615,-0.004255772,-0.004762411,,,
18.135,0.001022816,0.011072159,0.010097027,-0.00374198,-0.003272295,,,
18.14,2.26E-05,0.012170076,0.010873079,-0.00418663,-0.002838373,,,
18.145,7.74E-04,0.013666153,0.012234449,-0.004431009,-0.002112389,,,
18.15,0.003122091,0.014960766,0.013569593,-0.00274539,-0.001966953,,,
18.155,0.005102158,0.014435053,0.01344204,-0.001010895,-0.002163649,,,
18.16,0.005856752,0.012655258,0.012108088,4.23E-04,-0.002627373,,,
18.165,0.005772114,0.011017323,0.011303425,0.002411604,-0.002762079,,,
18.17,0.005933046,0.00921011,0.012447834,0.006016493,-0.001696348,,,
18.175,0.005387068,0.007818937,0.013052225,0.010203123,-1.39E-04,,,
18.18,0.004792213,0.007448196,0.011979342,0.011193752,9.67E-04,,,
18.185,0.004253388,0.007758141,0.010740757,0.008856058,0.002167225,,,
18.19,0.003852844,0.008656979,0.010281801,0.007091761,0.004308224,,,
18.195,0.002549887,0.009492636,0.00991106,0.006439686,0.007209778,,,
18.2,0.002554655,0.008579493,0.009809732,0.007009506,0.008826256,,,
18.205,0.003435612,0.006639957,0.009672642,0.009087324,0.007913113,,,
18.21,0.003902912,0.005327463,0.009850264,0.013017654,0.004472733,,,
18.215,0.002888441,0.004395247,0.010365248,0.015231371,0.001629591,,,
18.22,0.001455545,0.003207922,0.009902716,0.015100241,-9.69E-04,,,
18.225,0.001491308,0.002406836,0.008202791,0.012600422,-0.002882481,,,
18.23,0.002142191,0.002679825,0.007818937,0.008895397,-0.002748966,,,
18.235,0.001974106,0.001685619,0.008128882,0.006868839,7.75E-05,,,
18.24,0.001609325,7.63E-05,0.008497238,0.005831718,0.003317595,,,
18.245,5.83E-04,-0.001629591,0.007811785,0.005115271,0.005594492,,,
18.25,7.22E-04,-3.85E-04,0.006262064,0.004500151,0.00623107,,,
18.255,-5.72E-04,6.94E-04,0.004632473,0.004674196,0.004361868,,,
18.26,-0.003023148,3.49E-04,0.004273653,0.004928112,0.00254631,,,
18.265,-0.004982948,-0.001014471,0.004469156,0.003926754,-0.001118183,,,
18.27,-0.005949736,-0.002404451,0.004132986,0.001018047,-0.004113913,,,
18.275,-0.006448031,-0.002779961,0.00272274,-0.001840591,-0.005407333,,,
18.28,-0.007545948,-0.002213717,5.21E-04,-0.004628897,-0.004410744,,,
18.285,-0.008639097,-0.003131628,1.04E-04,-0.006555319,-0.001990795,,,
18.29,-0.007506609,-0.004446507,0.001461506,-0.008049011,-0.001349449,,,
18.295,-0.004944801,-0.006262064,0.001524687,-0.008556843,-0.002053976,,,
18.3,-0.00508666,-0.008695126,-3.54E-04,-0.00706315,-0.003398657,,,
18.305,-0.005246401,-0.010225773,-0.00336051,-0.004940033,-0.004261732,,,
18.31,-0.005323887,-0.010221005,-0.006161928,-0.005457401,-0.004616976,,,
18.315,-0.00323534,-0.008473396,-0.008590221,-0.00929594,-0.004054308,,,
18.32,-7.14E-04,-0.006154776,-0.012346506,-0.012069941,-0.002510548,,,
18.325,-5.14E-04,-0.004947186,-0.014531612,-0.011953116,-1.74E-04,,,
18.33,-8.63E-04,-0.00430584,-0.016218424,-0.011835098,7.55E-04,,,
18.335,-5.63E-04,-0.004761219,-0.018316507,-0.012034178,5.16E-04,,,
18.34,9.80E-04,-0.005742312,-0.019029379,-0.011211634,-0.001286268,,,
18.345,3.29E-04,-0.0078547,-0.018488169,-0.009760857,-0.003123283,,,
18.35,0.001010895,-0.010435581,-0.016695261,-0.009034872,-0.004777908,,,
18.355,0.002082586,-0.010595322,-0.015747547,-0.009661913,-0.006064177,,,
18.36,0.004851818,-0.00813365,-0.015720129,-0.010777712,-0.005943775,,,
18.365,0.005955696,-0.007727146,-0.016334057,-0.012873411,-0.004578829,,,
18.37,0.005133152,-0.008605719,-0.017317534,-0.012927055,-0.002880096,,,
18.375,0.003554821,-0.00846982,-0.018000603,-0.014204979,-0.001559258,,,
18.38,0.001045466,-0.006648302,-0.01785636,-0.014799833,-0.001212359,,,
18.385,-9.75E-04,-0.005915165,-0.016818047,-0.013775826,-0.002264977,,,
18.39,-0.003767014,-0.006113052,-0.014498234,-0.011239052,-0.001296997,,,
18.395,-0.006918907,-0.00664711,-0.01013279,-0.009096861,-0.002548695,,,
18.4,-0.008348227,-0.006065369,-0.007166863,-0.009218454,-0.003014803,,,
18.405,-0.00713706,-0.00611186,-0.005993843,-0.008784533,-0.003764629,,,
18.41,-0.007761717,-0.005995035,-0.005019903,-0.008400679,-0.003552437,,,
18.415,-0.008268356,-0.006774664,-0.004761219,-0.00820756,-0.002584457,,,
18.42,-0.008023977,-0.008355379,-0.003103018,-0.007315874,-0.002514124,,,
18.425,-0.006086826,-0.008512735,-0.001233816,-0.005174875,-0.003045797,,,
18.43,-0.004392862,-0.008077622,6.37E-04,-0.00172019,-0.003243685,,,
18.435,-0.005166531,-0.007990599,0.003311634,0.001479387,-0.002373457,,,
18.44,-0.00605464,-0.00821352,0.004317761,0.003803968,-0.001300573,,,
18.445,-0.007351637,-0.006991625,0.003290176,0.00400424,3.81E-04,,,
18.45,-0.005941391,-0.005060434,0.001432896,0.002789497,0.002692938,,,
18.455,-0.003269911,-0.004065037,4.82E-04,0.003256798,0.003392696,,,
18.46,-0.00169158,-0.001989603,0.002288818,0.003676415,0.002502203,,,
18.465,-0.00166893,3.72E-04,0.004130602,0.003778935,0.002049208,,,
18.47,-4.73E-04,0.001084805,0.007171631,0.004187822,0.002244711,,,
18.475,6.51E-04,1.93E-04,0.009788275,0.006457567,0.001950264,,,
18.48,2.17E-04,-3.81E-04,0.010496378,0.008978844,8.95E-04,,,
18.485,6.20E-04,7.21E-04,0.009452105,0.009827614,-7.39E-04,,,
18.49,0.002113581,0.002746582,0.008021593,0.009036064,-8.95E-04,,,
18.495,0.0040555,0.005185604,0.007194281,0.007207394,6.93E-04,,,
18.5,0.005797148,0.008158684,0.006543398,0.006734133,0.002070665,,,
18.505,0.005866289,0.009021759,0.007667542,0.007452965,0.003166199,,,
18.51,0.007545948,0.012080669,0.008708239,0.006678104,0.003944635,,,
18.515,0.010668039,0.013462305,0.007641316,0.006017685,0.004397631,,,
18.52,0.008591414,0.012706518,0.006467104,0.006557703,0.003805161,,,
18.525,0.006321669,0.012785196,0.006002188,0.006891489,0.004000664,,,
18.53,0.003396273,0.012199879,0.00705123,0.006043911,0.002696514,,,
18.535,0.005984306,0.014643669,0.009424686,0.004571676,0.002086163,,,
18.54,0.005756617,0.01599431,0.010486841,0.002831221,4.68E-04,,,
18.545,0.005435944,0.017110109,0.013318062,0.002294779,-0.001505613,,,
18.55,0.005841255,0.01403451,0.013953447,4.80E-04,-0.001460314,,,
18.555,0.00647068,0.010961294,0.014102459,1.66E-04,-0.002379417,,,
18.56,0.00561595,0.009850264,0.012423992,-1.03E-04,-0.002125502,,,
18.565,0.001688004,0.008422136,0.013414621,-0.001660585,-0.002808571,,,
18.57,0.001968145,0.007275343,0.016460419,-5.07E-04,-0.002983809,,,
18.575,0.003197193,0.008324385,0.015878677,2.18E-04,-0.00284195,,,
18.58,0.006290674,0.01204133,0.014612675,-3.23E-04,-0.001738071,,,
18.585,0.006140471,0.011638403,0.010660887,-9.37E-04,-0.001260042,,,
18.59,0.002850294,0.008018017,0.00931263,-0.001473427,3.58E-05,,,
18.595,-8.43E-04,0.005720854,0.006965399,-0.002855063,9.44E-04,,,
18.6,-3.64E-04,0.004982948,0.005124807,-0.002131462,0.001357794,,,
18.605,-1.13E-04,0.006811619,0.00500679,-2.43E-04,5.97E-04,,,
18.61,-4.60E-04,0.007661581,0.005862713,0.003222227,-0.001006126,,,
18.615,8.68E-04,0.006980896,0.006430149,0.004903078,-0.001834631,,,
18.62,0.004200935,0.005469322,0.005451441,0.003949404,-0.001801252,,,
18.625,0.00493288,0.002106428,0.002417564,0.002865791,-0.001647472,,,
18.63,0.005167723,-5.51E-04,-0.001395941,0.001888275,-9.08E-04,,,
18.635,0.003162623,-0.002766848,-0.002514124,0.002690554,0.001546145,,,
18.64,0.001477003,-0.003268719,-0.003502369,0.003349781,0.003051758,,,
18.645,0.001823902,-0.002106428,-0.004247427,0.002810955,0.004765987,,,
18.65,0.001424551,-0.002667904,-0.004155636,0.001295805,0.005245209,,,
18.655,-1.25E-04,-0.002019405,-0.004364252,7.68E-04,0.004999638,,,
18.66,-0.003153086,-0.002816916,-0.004601479,-3.81E-05,0.004338026,,,
18.665,-0.004400015,-0.004850626,-0.004608631,-0.001020432,0.00305295,,,
18.67,-0.006545782,-0.004844666,-0.006330013,-0.001147986,2.46E-04,,,
18.675,-0.004929304,-0.007786751,-0.007497072,-0.001224279,-0.002045631,,,
18.68,-0.003567934,-0.008747578,-0.005536079,-0.001305342,-0.003372431,,,
18.685,-0.004426241,-0.010563135,-0.0041008,-0.001007319,-0.004328489,,,
18.69,-0.004687309,-0.014207363,-0.002002716,-0.002200604,-0.003497601,,,
18.695,-0.00520587,-0.016225576,-6.95E-04,-0.004208088,-0.002013445,,,
18.7,-0.007219315,-0.016783476,-0.002522469,-0.007026196,1.92E-04,,,
18.705,-0.008990765,-0.015896559,-0.005396605,-0.009952784,-4.40E-04,,,
18.71,-0.008329153,-0.014638901,-0.009446144,-0.011851788,-8.14E-04,,,
18.715,-0.004943609,-0.010493994,-0.010842085,-0.01151681,-0.002886057,,,
18.72,-0.004366636,-0.007740259,-0.010037422,-0.008814335,-0.002912283,,,
18.725,-0.006104708,-0.00656724,-0.010471344,-0.007328987,-0.002086163,,,
18.73,-0.007917881,-0.008317232,-0.010758638,-0.006250143,-0.004090071,,,
18.735,-0.010510683,-0.009446144,-0.011702776,-0.008035898,-0.003765822,,,
18.74,-0.009400845,-0.011143684,-0.009396076,-0.010869503,-0.002862215,,,
18.745,-0.009248257,-0.011488199,-0.009590387,-0.013697147,-0.001754761,,,
